,formula,classifier,rel_l2_distance,success,estimated_formula,training_time,iter
16,-1.467*x0*sqrt(Abs(2.281*x0**2 - 2.23*x0)) + 2.744*sin(0.432*x0**2 - 0.264),False,7.382739578681594e-08,True,,,500
17,-1.467*x0*sqrt(Abs(2.281*x0**2 - 2.23*x0)) + 2.744*sin(0.432*x0**2 - 0.264),True,7.466541908881725e-08,True,,,500
18,-0.424*x0**2 + 0.609*x0*sin(1.261*x0**2 + 3.998*x0 + 1.09),False,0.0956842882583776,False,,,500
19,-0.424*x0**2 + 0.609*x0*sin(1.261*x0**2 + 3.998*x0 + 1.09),True,0.103547284542565,False,,,500
20,5.56300000000000,False,3.932059610362195e-09,True,,,500
21,5.56300000000000,True,0.0,True,,,500
22,4.276*x0 + 2.025*sin(3.93*x0),False,0.0487295656878341,False,,,500
23,4.276*x0 + 2.025*sin(3.93*x0),True,0.0579147274182103,False,,,500
24,0.653*x0,False,1.3774658347372598e-07,True,,,500
25,0.653*x0,True,4.135446697186572e-08,True,,,500
26,1.357*sin(4.072*x0**2 + 1.044),False,0.4881874171113098,False,,,500
27,1.357*sin(4.072*x0**2 + 1.044),True,1.0778516307145298e-05,True,,,500
28,-0.64*x0*sin(6.289*x0**2),False,0.3519825242556541,False,,,500
29,-0.64*x0*sin(6.289*x0**2),True,2.8134601597145532e-05,True,,,500
30,-0.528*x0**2 - 0.601*sin(3.249*x0**2),False,0.0084542591297618,False,,,500
31,-0.528*x0**2 - 0.601*sin(3.249*x0**2),True,0.0167620169039954,False,,,500
32,-6.21*sin(1.577*x0**2 + 0.474*x0)*sqrt(Abs(1.442*x0**2 + 0.934*x0 + 1.045)) + 0.612*sin(1.577*x0**2 + 0.474*x0),False,0.3833347067232324,False,,,500
33,-6.21*sin(1.577*x0**2 + 0.474*x0)*sqrt(Abs(1.442*x0**2 + 0.934*x0 + 1.045)) + 0.612*sin(1.577*x0**2 + 0.474*x0),True,0.745704481339453,False,,,500
34,5.072*sin(3.342*x0 - 4.031)*sqrt(Abs(0.539*x0**2 - 1.074*x0)),False,0.4877227603342465,False,,,500
35,5.072*sin(3.342*x0 - 4.031)*sqrt(Abs(0.539*x0**2 - 1.074*x0)),True,1.7207844568215278e-06,True,,,500
36,-3.653*sin(2.307*x0**2 - 2.944),False,7.413473729484915e-06,True,,,500
37,-3.653*sin(2.307*x0**2 - 2.944),True,7.38027293114359e-06,True,,,500
38,-3.00775414005201*x0*sqrt(Abs(x0**2)) - 2.751*sin(0.231*x0**2 - 1.3),False,8.297551982412923e-08,True,,,500
39,-3.00775414005201*x0*sqrt(Abs(x0**2)) - 2.751*sin(0.231*x0**2 - 1.3),True,7.927953505813122e-08,True,,,500
0,-0.646*sin(0.489*x0**2 - 0.335) - 1.402*sqrt(Abs(2.005*x0**2 + 0.162*x0 - 2.645)),False,2.0464335839825905e-07,True,-0.646*sin(0.489*x0**2 - 0.335) - 3.158*sqrt(Abs(0.396*x0**2 + 0.032*x0 - 0.522)),94.44445323944092,500
1,-0.646*sin(0.489*x0**2 - 0.335) - 1.402*sqrt(Abs(2.005*x0**2 + 0.162*x0 - 2.645)),True,7.66073196546144e-08,True,-0.646*sin(0.489*x0**2 - 0.335) - 2.647*sqrt(Abs(0.563*x0**2 + 0.045*x0 - 0.742)),91.49151062965392,500
2,0.662*x0*sin(2.396*x0**2),False,0.7057381324068625,False,-0.001*x0**2 - 0.387*x0*sin(-2.445*x0**2 + 0.664*x0 + 4.241) + 0.023*x0*sqrt(Abs(0.042*x0**2 + 0.071*x0 - 0.203)) - 0.025*x0 - 1.056*sin(-2.445*x0**2 + 0.664*x0 + 4.241)*sqrt(Abs(0.042*x0**2 + 0.071*x0 - 0.203)) - 0.275*sin(-2.445*x0**2 + 0.664*x0 + 4.241) - 0.008,78.45653080940247,500
3,0.662*x0*sin(2.396*x0**2),True,9.800420643882203e-06,True,0.662*x0*sin(2.396*x0**2),23.730942487716675,500
4,-2.814*x0*sin(1.989*x0**2 - 2.091*x0 + 3.974) + 1.703*sin(1.989*x0**2 - 2.091*x0 + 3.974),False,0.3805093806858612,False,-0.043*x0**2 - 0.434*x0*sin(1.994*x0**2 - 1.893*x0 + 5.212) - 0.008*x0*sqrt(Abs(0.053*x0**2 + 3.349*x0 - 0.912)) + 6.074*sin(1.994*x0**2 - 1.893*x0 + 5.212)*sqrt(Abs(0.053*x0**2 + 3.349*x0 - 0.912)) - 10.849*sin(1.994*x0**2 - 1.893*x0 + 5.212) + 1.207*sqrt(Abs(0.053*x0**2 + 3.349*x0 - 0.912)) - 3.539,77.97640442848206,500
5,-2.814*x0*sin(1.989*x0**2 - 2.091*x0 + 3.974) + 1.703*sin(1.989*x0**2 - 2.091*x0 + 3.974),True,0.600962878425927,False,-0.19*x0*sin(-1.959*x0**2 + 2.637*x0 + 1.518) + 2.923*sin(-1.959*x0**2 + 2.637*x0 + 1.518)*sqrt(Abs(-1.261*x0**2 + 5.676*x0 + 3.564)) - 7.55*sin(-1.959*x0**2 + 2.637*x0 + 1.518),83.16794991493225,500
6,-4.552*x0 + 4.581*sin(-5.523*x0**2 + 3.47*x0 + 0.942),False,0.1078226767577152,False,-0.004*x0**2 + 0.188*x0*sin(-5.375*x0**2 + 1.549*x0 + 0.197) + 0.013*x0*sqrt(Abs(0.035*x0**2 + 0.27*x0 - 0.31)) - 4.593*x0 + 1.261*sin(-5.375*x0**2 + 1.549*x0 + 0.197)*sqrt(Abs(0.035*x0**2 + 0.27*x0 - 0.31)) - 0.059*sin(-5.375*x0**2 + 1.549*x0 + 0.197) + 0.058*sqrt(Abs(0.035*x0**2 + 0.27*x0 - 0.31)) + 0.06,38069.145616054535,500
7,-4.552*x0 + 4.581*sin(-5.523*x0**2 + 3.47*x0 + 0.942),True,0.119003444013966,False,-4.586*x0 + 0.935*sin(-1.214*x0**2 + 0.521*x0 + 0.425),69.23488187789917,500
8,0.944*x0*sin(2.042*x0**2 + 5.451*x0 + 3.97) + 0.548*x0,False,0.5206030468414301,False,0.007*x0**2 - 0.164*x0*sin(1.925*x0**2 + 3.726*x0 - 5.252) + 0.032*x0*sqrt(Abs(-0.067*x0**2 + 0.329*x0 + 1.012)) + 0.508*x0 + 3.75*sin(1.925*x0**2 + 3.726*x0 - 5.252)*sqrt(Abs(-0.067*x0**2 + 0.329*x0 + 1.012)) - 3.209*sin(1.925*x0**2 + 3.726*x0 - 5.252) + 0.083*sqrt(Abs(-0.067*x0**2 + 0.329*x0 + 1.012)) - 0.239,87.97044467926025,500
9,0.944*x0*sin(2.042*x0**2 + 5.451*x0 + 3.97) + 0.548*x0,True,6.50072940355586e-06,True,0.944*x0*sin(2.042*x0**2 + 5.451*x0 - 2.314) + 0.548*x0,53.162304401397705,500
10,-2.189*x0**2 - 2.828*sin(0.188*x0**2 + 0.63),False,6.801867573957802e-08,True,-2.189*x0**2 - 2.828*sin(0.188*x0**2 + 0.63),133.16854619979858,500
11,-2.189*x0**2 - 2.828*sin(0.188*x0**2 + 0.63),True,6.857701965513256e-08,True,-2.189*x0**2 - 2.828*sin(0.188*x0**2 + 0.63),115.49458813667296,500
12,4.771*x0**2 + 0.831*sin(-0.744*x0**2 + 0.859*x0 + 1.292),False,0.002813284319939,False,4.771*x0**2,137.7617859840393,500
13,4.771*x0**2 + 0.831*sin(-0.744*x0**2 + 0.859*x0 + 1.292),True,0.0028132843199662,False,4.771*x0**2,84.06773066520691,500
14,-0.07*x0*sin(3.961*x0**2 - 0.584),False,0.7197681463000828,False,-0.002*x0**2 - 0.032*x0*sin(4.039*x0**2 - 1.095*x0 + 2.973) - 0.005*x0 - 0.083*sin(4.039*x0**2 - 1.095*x0 + 2.973)*sqrt(Abs(0.332*x0**2 + 0.237*x0 - 1.003)) + 0.097*sin(4.039*x0**2 - 1.095*x0 + 2.973) + 0.04*sqrt(Abs(0.332*x0**2 + 0.237*x0 - 1.003)) - 0.036,93.0914511680603,500
15,-0.07*x0*sin(3.961*x0**2 - 0.584),True,1.557999029630119e-05,True,-0.07*x0*sin(3.961*x0**2 - 0.584),51.55486416816712,500
16,4.126 - 0.441*sin(1.653*x0),False,0.0248523482897375,False,-0.02*x0**2 - 0.091*x0*sin(-0.009*x0**2 + 1.188*x0 + 1.206) + 0.253*x0*sqrt(Abs(0.037*x0**2 + 0.242*x0 - 0.7)) - 0.294*x0 + 1.677*sin(-0.009*x0**2 + 1.188*x0 + 1.206)*sqrt(Abs(0.037*x0**2 + 0.242*x0 - 0.7)) - 1.585*sin(-0.009*x0**2 + 1.188*x0 + 1.206) + 0.027*sqrt(Abs(0.037*x0**2 + 0.242*x0 - 0.7)) + 4.256,94.56027007102966,500
17,4.126 - 0.441*sin(1.653*x0),True,3.8299910377159145e-08,True,4.126 - 0.441*sin(1.653*x0),31.36587357521057,500
18,3.87200000000000,False,2.6094038308533975e-07,True,3.87199900000017,155.10450267791748,500
19,3.87200000000000,True,0.0,True,3.87200000000000,48.726996183395386,500
20,-4.552*x0*sin(2.429*x0**2 - 1.634*x0 + 1.587),False,0.3589575776684934,False,-0.003*x0**2 - 0.154*x0*sin(-2.43*x0**2 + 1.441*x0 + 0.042) + 0.003*x0*sqrt(Abs(-1.855*x0**2 + 0.121*x0 + 1.65)) - 0.016*x0 + 3.471*sin(-2.43*x0**2 + 1.441*x0 + 0.042)*sqrt(Abs(-1.855*x0**2 + 0.121*x0 + 1.65)) - 3.191*sin(-2.43*x0**2 + 1.441*x0 + 0.042) + 0.006*sqrt(Abs(-1.855*x0**2 + 0.121*x0 + 1.65)) + 0.005,93.57567715644836,500
21,-4.552*x0*sin(2.429*x0**2 - 1.634*x0 + 1.587),True,0.821369824860556,False,-2.622*x0*sin(2.298*x0**2 - 3.592*x0 + 0.932),50.096086263656616,500
22,0.149*x0*sin(2.412*x0**2) + 0.857*x0*sqrt(Abs(6.27*x0**2 + 0.665*x0 + 1.359)),False,0.0028720224680023,False,0.001*x0**2 + 0.01*x0*sin(2.422*x0**2 - 0.189*x0 + 0.784) + 2.111*x0*sqrt(Abs(1.027*x0**2 + 0.082*x0 + 0.002)) + 0.075*x0 + 0.133*sin(2.422*x0**2 - 0.189*x0 + 0.784)*sqrt(Abs(1.027*x0**2 + 0.082*x0 + 0.002)) - 0.001*sin(2.422*x0**2 - 0.189*x0 + 0.784) + 0.021*sqrt(Abs(1.027*x0**2 + 0.082*x0 + 0.002)),110.70076394081116,500
23,0.149*x0*sin(2.412*x0**2) + 0.857*x0*sqrt(Abs(6.27*x0**2 + 0.665*x0 + 1.359)),True,1.0921135333370539e-07,True,0.149*x0*sin(2.412*x0**2) + 2.185*x0*sqrt(Abs(0.964*x0**2 + 0.102*x0 + 0.209)),106.937495470047,500
24,-0.862*x0**2,False,7.235027583964102e-08,True,-0.862*x0**2,169.4370460510254,500
25,-0.862*x0**2,True,6.923810943072074e-08,True,-0.862*x0**2,22.056065797805783,500
26,-2.979*sin(2.163*x0**2 + 2.653*x0),False,0.4869453661115268,False,0.003*x0**2 + 0.362*x0*sin(2.144*x0**2 + 2.812*x0 - 3.238) - 0.006*x0*sqrt(Abs(0.203*x0**2 + 0.334*x0 - 0.254)) + 0.02*x0 - 0.885*sin(2.144*x0**2 + 2.812*x0 - 3.238)*sqrt(Abs(0.203*x0**2 + 0.334*x0 - 0.254)) + 3.456*sin(2.144*x0**2 + 2.812*x0 - 3.238) - 0.039*sqrt(Abs(0.203*x0**2 + 0.334*x0 - 0.254)) - 0.022,88.7337110042572,500
27,-2.979*sin(2.163*x0**2 + 2.653*x0),True,0.93712537800482,False,1.037*sin(1.965*x0**2 - 0.173*x0),33.61584949493408,500
28,-2.817*x0 - 0.053*sin(0.663*x0**2 + 1.818*x0 + 4.182),False,0.0021864176264489,False,9.48683298050514e-5*x0*sqrt(Abs(x0**2)) - 2.817*x0 + 0.005,132.2743239402771,500
29,-2.817*x0 - 0.053*sin(0.663*x0**2 + 1.818*x0 + 4.182),True,0.0022071677240776,False,-2.817*x0,85.63322734832764,500
30,-0.772*x0**2 + 0.333*x0*sin(2.938*x0**2 + 2.245*x0),False,0.0268639010113915,False,-0.773*x0**2 - 0.196*x0*sin(2.864*x0**2 + 1.239*x0 + 0.002) - 0.002*x0*sqrt(Abs(0.169*x0**2 - 0.099)) + 0.302*sin(2.864*x0**2 + 1.239*x0 + 0.002)*sqrt(Abs(0.169*x0**2 - 0.099)),115.24874544143675,500
31,-0.772*x0**2 + 0.333*x0*sin(2.938*x0**2 + 2.245*x0),True,0.0327474955683379,False,-0.773*x0**2 + 0.172*x0*sin(2.824*x0**2 + 0.6*x0 + 0.685),83.0687198638916,500
32,1.076*sin(0.189*x0),False,0.0005032165362678,False,0.135*x0*sin(-0.007*x0**2 + 0.002*x0 + 0.017) - 0.021*x0*sqrt(Abs(0.004*x0**2 - 0.011*x0 + 0.025)) + 0.202*x0 - 0.03*sin(-0.007*x0**2 + 0.002*x0 + 0.017)*sqrt(Abs(0.004*x0**2 - 0.011*x0 + 0.025)) + 0.002*sin(-0.007*x0**2 + 0.002*x0 + 0.017) - 0.078*sqrt(Abs(0.004*x0**2 - 0.011*x0 + 0.025)) + 0.012,157.54745483398438,500
33,1.076*sin(0.189*x0),True,3.960724608707127e-08,True,1.076*sin(0.189*x0),16.6412832736969,500
34,1.474*sin(0.659*x0**2 + 3.231),False,1.7855463977835925e-06,True,-0.009*x0*sqrt(Abs(0.001*x0 + 0.003)) + 0.001*x0 + 1.474*sin(0.659*x0**2 + 3.231) - 0.012*sqrt(Abs(0.001*x0 + 0.003)) + 0.001,84.60124635696411,500
35,1.474*sin(0.659*x0**2 + 3.231),True,1.786662840579026e-06,True,-1.474*sin(0.659*x0**2 + 0.09),46.28548502922058,500
36,-1.23500000000000,False,5.254340377453256e-08,True,-1.23500000000000,147.42859768867493,500
37,-1.23500000000000,True,0.0,True,-1.23500000000000,46.41507577896118,500
38,-3.16*x0*sin(4.709*x0) + 1.148*x0,False,0.6107510351286831,False,-0.053*x0**2 + 0.101*x0*sin(0.287*x0**2 - 0.362*x0 + 3.193) + 0.05*x0*sqrt(Abs(-0.58*x0**2 + 0.092*x0 + 1.714)) + 0.923*x0 - 4.741*sin(0.287*x0**2 - 0.362*x0 + 3.193)*sqrt(Abs(-0.58*x0**2 + 0.092*x0 + 1.714)) + 9.464*sin(0.287*x0**2 - 0.362*x0 + 3.193) + 0.125*sqrt(Abs(-0.58*x0**2 + 0.092*x0 + 1.714)) + 1.478,87.52068495750427,500
39,-3.16*x0*sin(4.709*x0) + 1.148*x0,True,0.8051181108619193,False,-1.319*x0*sin(3.958*x0) + 1.126*x0,17.02539038658142,500
40,4.25*sin(2.589*x0 - 2.635),False,0.8548743785530082,False,-0.018*x0**2 + 0.038*x0*sin(0.299*x0**2 - 0.184*x0 + 3.261) + 0.329*x0*sqrt(Abs(0.032*x0**2 + 0.01*x0 - 1.946)) - 0.205*x0 + 4.551*sin(0.299*x0**2 - 0.184*x0 + 3.261)*sqrt(Abs(0.032*x0**2 + 0.01*x0 - 1.946)) - 2.615*sin(0.299*x0**2 - 0.184*x0 + 3.261) + 0.207*sqrt(Abs(0.032*x0**2 + 0.01*x0 - 1.946)) + 0.824,73.76741528511047,500
41,4.25*sin(2.589*x0 - 2.635),True,5.068420469760516e-07,True,-4.25*sin(2.589*x0 + 0.507),43.434356689453125,500
42,4.131*x0*sin(1.933*x0**2 - 0.549*x0 + 3.205) - 2.847*sin(1.933*x0**2 - 0.549*x0 + 3.205)*sqrt(Abs(1.344*x0 + 1.678)),False,0.4455815446735219,False,-0.001*x0**2 - 3.471*x0*sin(-1.959*x0**2 + 0.179*x0 + 1.792) - 0.009*x0*sqrt(Abs(0.476*x0**2 + 1.557*x0 + 1.182)) + 0.02*x0 + 2.729*sin(-1.959*x0**2 + 0.179*x0 + 1.792)*sqrt(Abs(0.476*x0**2 + 1.557*x0 + 1.182)) + 1.733*sin(-1.959*x0**2 + 0.179*x0 + 1.792) - 0.011*sqrt(Abs(0.476*x0**2 + 1.557*x0 + 1.182)) - 0.022,93.06909322738647,500
43,4.131*x0*sin(1.933*x0**2 - 0.549*x0 + 3.205) - 2.847*sin(1.933*x0**2 - 0.549*x0 + 3.205)*sqrt(Abs(1.344*x0 + 1.678)),True,0.9003718934087356,False,-1.16*x0*sin(2.114*x0**2 + 0.588*x0 + 1.236) + 1.593*sin(2.114*x0**2 + 0.588*x0 + 1.236)*sqrt(Abs(-0.475*x0**2 + 1.238*x0 + 0.085)) + 0.651*sin(2.114*x0**2 + 0.588*x0 + 1.236),85.54157304763794,500
44,6.898*x0**2 + 2.624*x0*sin(2.606*x0**2 + 3.646),False,0.0238202674807305,False,6.892*x0**2 - 1.718*x0*sin(2.581*x0**2 + 0.362*x0 - 0.681) - 0.051*x0*sqrt(Abs(0.002*x0**2 + 0.01*x0 - 0.065)) + 0.045*x0 - 0.035*sin(2.581*x0**2 + 0.362*x0 - 0.681)*sqrt(Abs(0.002*x0**2 + 0.01*x0 - 0.065)) - 0.266*sin(2.581*x0**2 + 0.362*x0 - 0.681) + 0.002*sqrt(Abs(0.002*x0**2 + 0.01*x0 - 0.065)) + 0.027,119.84869265556335,500
45,6.898*x0**2 + 2.624*x0*sin(2.606*x0**2 + 3.646),True,3.617395825617815e-07,True,6.898*x0**2 - 2.624*x0*sin(2.606*x0**2 + 0.504),74.56089639663696,500
46,1.039*sin(4.822*x0**2 + 2.205*x0)*sqrt(Abs(2.436*x0**2 - 5.604*x0)),False,0.5707114612919963,False,0.006*x0**2 + 0.697*x0*sin(4.896*x0**2 + 3.227*x0 + 0.126) + 0.012*x0*sqrt(Abs(-0.423*x0**2 + 0.241*x0 + 0.54)) - 0.124*x0 - 2.232*sin(4.896*x0**2 + 3.227*x0 + 0.126)*sqrt(Abs(-0.423*x0**2 + 0.241*x0 + 0.54)) + 2.082*sin(4.896*x0**2 + 3.227*x0 + 0.126) - 0.157*sqrt(Abs(-0.423*x0**2 + 0.241*x0 + 0.54)) + 0.053,88.55113935470581,500
47,1.039*sin(4.822*x0**2 + 2.205*x0)*sqrt(Abs(2.436*x0**2 - 5.604*x0)),True,0.8432597782540624,False,-0.683*x0*sin(4.335*x0**2 - 5.701*x0) + 1.268*sin(4.335*x0**2 - 5.701*x0)*sqrt(Abs(0.337*x0**2 + 0.697*x0 - 0.188)),74.78480076789856,500
48,-6.339*x0*sin(6.961*x0) + 2.891,False,0.732860573749917,False,0.079*x0**2 - 0.268*x0*sin(-0.421*x0**2 + 0.361*x0 + 3.139) - 0.012*x0*sqrt(Abs(-1.239*x0**2 + 1.114*x0 + 0.7)) - 0.001*x0 - 5.876*sin(-0.421*x0**2 + 0.361*x0 + 3.139)*sqrt(Abs(-1.239*x0**2 + 1.114*x0 + 0.7)) + 17.859*sin(-0.421*x0**2 + 0.361*x0 + 3.139) - 0.001*sqrt(Abs(-1.239*x0**2 + 1.114*x0 + 0.7)),89.41746377944946,500
49,-6.339*x0*sin(6.961*x0) + 2.891,True,1.792343190779029e-06,True,-6.339*x0*sin(6.961*x0) + 2.891,24.723132371902462,500
50,1.095*sin(5.548*x0),False,0.91404998530509,False,0.11*x0*sin(3.626*x0**2 + 2.436*x0 + 0.176) - 0.002*x0*sqrt(Abs(0.098*x0**2 + 0.845*x0 + 0.331)) - 0.021*x0 - 0.85*sin(3.626*x0**2 + 2.436*x0 + 0.176)*sqrt(Abs(0.098*x0**2 + 0.845*x0 + 0.331)) + 1.53*sin(3.626*x0**2 + 2.436*x0 + 0.176) + 0.18*sqrt(Abs(0.098*x0**2 + 0.845*x0 + 0.331)) - 0.288,82.50505447387695,500
51,1.095*sin(5.548*x0),True,1.0360146324788782e-06,True,1.095*sin(5.548*x0),19.296772003173828,500
52,-1.866*x0*sqrt(Abs(0.812*x0**2 + 0.134*x0 - 0.599)) + 8.292*sin(3.613*x0**2 - 0.297*x0),False,0.0024762270148111,False,-1.373*x0*sqrt(Abs(1.531*x0**2 + 0.185*x0 - 0.153)) + 0.209*x0 - 0.001*sin(-3.613*x0**2 + 0.297*x0 + 0.001)*sqrt(Abs(1.531*x0**2 + 0.185*x0 - 0.153)) - 8.286*sin(-3.613*x0**2 + 0.297*x0 + 0.001) - 0.027*sqrt(Abs(1.531*x0**2 + 0.185*x0 - 0.153)),106.40614700317384,500
53,-1.866*x0*sqrt(Abs(0.812*x0**2 + 0.134*x0 - 0.599)) + 8.292*sin(3.613*x0**2 - 0.297*x0),True,0.0644321788919413,False,-1.705*x0*sqrt(Abs(0.959*x0**2 + 0.088*x0 - 0.399)) + 3.337*sin(3.657*x0**2 + 0.044*x0),75.96077108383179,500
54,-6.564*x0**2,False,7.65320599498955e-08,True,-6.564*x0**2,150.04530930519104,500
55,-6.564*x0**2,True,7.653206027456228e-08,True,-6.564*x0**2,23.899056434631348,500
56,-3.962*x0 - 4.075*sin(2.836*x0**2 + 2.215*x0 - 6.166),False,0.0002280877377774,False,-0.003*x0**2 - 0.005*x0*sin(2.836*x0**2 + 2.215*x0 + 0.117) - 0.067*x0*sqrt(Abs(0.002*x0**2 - 0.039*x0 + 0.194)) - 3.934*x0 - 0.121*sin(2.836*x0**2 + 2.215*x0 + 0.117)*sqrt(Abs(0.002*x0**2 - 0.039*x0 + 0.194)) - 4.029*sin(2.836*x0**2 + 2.215*x0 + 0.117) - 0.022*sqrt(Abs(0.002*x0**2 - 0.039*x0 + 0.194)) + 0.01,97.32518744468688,500
57,-3.962*x0 - 4.075*sin(2.836*x0**2 + 2.215*x0 - 6.166),True,0.1146190700873865,False,-3.962*x0 + 1.542*sin(2.702*x0**2 + 0.61*x0 - 0.74),72.52359437942505,500
58,-0.462000000000000,False,3.806246797131677e-06,True,-0.001*sin(0.001*x0 + 0.015)*sqrt(Abs(0.002*x0 + 0.007)) - 0.001*sin(0.001*x0 + 0.015) - 0.462,145.85810732841492,500
59,-0.462000000000000,True,0.0,True,-0.462000000000000,35.70804572105408,500
60,-2.265*sin(-5.014*x0**2 + 2.311*x0 + 1.886),False,0.8218893403946734,False,-0.024*x0**2 - 0.207*x0*sin(5.106*x0**2 - 3.421*x0 + 4.198) - 0.037*x0*sqrt(Abs(0.33*x0**2 - 1.222*x0 + 0.528)) + 0.253*x0 - 0.266*sin(5.106*x0**2 - 3.421*x0 + 4.198)*sqrt(Abs(0.33*x0**2 - 1.222*x0 + 0.528)) - 0.04*sin(5.106*x0**2 - 3.421*x0 + 4.198) + 0.482*sqrt(Abs(0.33*x0**2 - 1.222*x0 + 0.528)) - 0.931,80.683997631073,500
61,-2.265*sin(-5.014*x0**2 + 2.311*x0 + 1.886),True,0.9457306333631538,False,0.774*sin(5.278*x0**2 + 1.304*x0 - 2.841),81.47036027908325,500
62,1.808*x0**2 + 2.118*sin(2.426*x0),False,0.0110888075232825,False,1.811*x0**2 + 0.234*x0*sin(0.019*x0**2 + 2.242*x0 + 0.269) + 0.001*x0*sqrt(Abs(-0.007*x0**2 + 0.002*x0 + 0.483)) - 0.001*x0 + 0.492*sin(0.019*x0**2 + 2.242*x0 + 0.269)*sqrt(Abs(-0.007*x0**2 + 0.002*x0 + 0.483)) + 0.573*sin(0.019*x0**2 + 2.242*x0 + 0.269) + 0.002*sqrt(Abs(-0.007*x0**2 + 0.002*x0 + 0.483)) - 0.016,125.39517116546632,500
63,1.808*x0**2 + 2.118*sin(2.426*x0),True,6.351783191557399e-08,True,1.808*x0**2 + 2.118*sin(2.426*x0),72.90618324279785,500
64,1.419*x0,False,5.5917306964799745e-08,True,1.419*x0,167.1922423839569,500
65,1.419*x0,True,4.2449129504278765e-08,True,1.419*x0,21.677128553390503,500
66,-3.68541372982736*x0*sqrt(Abs(x0**2)) - 0.379*sin(0.666*x0**2 - 0.565*x0),False,0.0015667073150472,False,-3.68648859268546*x0*sqrt(Abs(x0**2)),138.96545100212097,500
67,-3.68541372982736*x0*sqrt(Abs(x0**2)) - 0.379*sin(0.666*x0**2 - 0.565*x0),True,0.0015671372770737,False,-3.68614803053269*x0*sqrt(Abs(x0**2)),81.7787070274353,500
68,1.60844082887746*sin(5.982*x0 - 2.644)*sqrt(Abs(x0**2)),False,0.6580784661994693,False,-0.047*x0**2 + 0.75*x0*sin(0.367*x0**2 + 0.062*x0 - 4.38) - 0.264*x0*sqrt(Abs(-0.116*x0**2 + 0.586*x0 + 3.967)) + 0.475*x0 - 4.84*sin(0.367*x0**2 + 0.062*x0 - 4.38)*sqrt(Abs(-0.116*x0**2 + 0.586*x0 + 3.967)) + 8.736*sin(0.367*x0**2 + 0.062*x0 - 4.38) + 0.013*sqrt(Abs(-0.116*x0**2 + 0.586*x0 + 3.967)) + 0.913,96.25563287734984,500
69,1.60844082887746*sin(5.982*x0 - 2.644)*sqrt(Abs(x0**2)),True,1.5432754566512614e-06,True,-1.60885740263082*sin(5.982*x0 + 0.498)*sqrt(Abs(x0**2)),89.66016960144043,500
70,0.439*x0,False,4.307644710472237e-08,True,0.439*x0,154.02445888519287,500
71,0.439*x0,True,4.2111930232089785e-08,True,0.439*x0,29.480988025665283,500
72,-1.99800000000000,False,2.4562908279357973e-07,True,-1.99800000000000,144.75467777252197,500
73,-1.99800000000000,True,0.0,True,-1.99800000000000,44.450769662857056,500
74,-2.188*sin(5.4*x0**2 - 0.569),False,2.1205858013912453e-05,True,-2.188*sin(5.4*x0**2 - 0.569),81.96196150779724,500
75,-2.188*sin(5.4*x0**2 - 0.569),True,1.7919292143194722e-05,True,-2.188*sin(5.4*x0**2 - 0.569),41.4128007888794,500
76,-0.436*x0**2,False,6.922686425009996e-08,True,-0.436*x0**2,168.22341227531433,500
77,-0.436*x0**2,True,6.897745282660793e-08,True,-0.436*x0**2,29.734150648117065,500
78,6.109*sin(4.473*x0**2 + 7.354*x0 - 4.017),False,0.8916013072291081,False,-0.019*x0**2 + 0.662*x0*sin(4.876*x0**2 + 0.928*x0 - 3.869) - 0.036*x0*sqrt(Abs(0.076*x0**2 - 0.639*x0 + 1.233)) + 0.196*x0 + 2.913*sin(4.876*x0**2 + 0.928*x0 - 3.869)*sqrt(Abs(0.076*x0**2 - 0.639*x0 + 1.233)) - 3.151*sin(4.876*x0**2 + 0.928*x0 - 3.869) + 0.299*sqrt(Abs(0.076*x0**2 - 0.639*x0 + 1.233)) - 0.251,80.78742241859436,500
79,6.109*sin(4.473*x0**2 + 7.354*x0 - 4.017),True,0.9580272312962718,False,-1.716*sin(5.048*x0**2 + 5.013*x0 - 5.408),40.578630685806274,500
80,-2.046*x0,False,4.4464230995107774e-08,True,-2.046*x0,163.31657028198242,500
81,-2.046*x0,True,4.3267028217166e-08,True,-2.046*x0,20.27224612236023,500
82,-1.013*x0*sin(0.75*x0 + 1.261) - 2.494*x0,False,1.6019926523724898e-06,True,-1.013*x0*sin(0.75*x0 + 1.261) - 2.494*x0 - 0.000219089023002066*sqrt(Abs(x0**2)),119.7681519985199,500
83,-1.013*x0*sin(0.75*x0 + 1.261) - 2.494*x0,True,5.3002874401791363e-08,True,-1.013*x0*sin(0.75*x0 + 1.261) - 2.494*x0,74.97675848007202,500
84,-2.65200000000000,False,4.707953618489419e-10,True,-2.65200000000000,145.45171928405762,500
85,-2.65200000000000,True,0.0,True,-2.65200000000000,47.94921612739563,500
86,0.371*x0**2 + 0.731*x0,False,9.426793861279337e-08,True,0.371*x0**2 + 0.731*x0,168.41410732269287,500
87,0.371*x0**2 + 0.731*x0,True,7.19399659413108e-08,True,0.371*x0**2 + 0.731*x0,48.88409113883972,500
